ID,Age,Education,Marital_Status,Income,Kidhome,Teenhome,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Response,TotalAmountSpent,TotalNumPurchases,AvgCostperCart,AcceptedCmpTotal,Household,Month,DaysSinceJoin
4148,44,2,1,38988.0,1,2,90,164,24,103,12.0,3,42.0,6,5,1,6,8,0,0,0,0,0,0,0,348.0,27.0,12.89,0,5,8,1229
4947,50,3,0,89572.0,0,0,44,606,24,556,120.5,81,64.0,1,7,7,9,4,0,1,0,1,0,0,1,2059.0,28.0,73.54,2,1,9,1203
3225,32,3,1,42207.0,1,0,71,116,11,72,3.0,17,46.0,4,4,1,5,6,1,0,0,0,0,0,1,265.0,20.0,13.25,1,3,1,1092
7540,64,2,1,50300.0,0,1,52,143,15,60,24.0,23,5.0,2,2,1,8,2,0,0,0,0,0,0,0,270.0,15.0,18.0,0,3,5,586
10648,34,3,1,66664.0,0,0,78,398,81,447,120.5,81,32.0,1,5,7,6,3,0,0,0,0,0,0,0,1289.0,22.0,58.59,0,2,9,1193
1992,52,2,1,60597.0,0,1,2,522,0,257,32.0,16,66.0,4,2,2,8,7,0,0,0,1,0,0,1,893.0,23.0,38.83,1,3,1,730
7851,67,2,0,70165.0,0,0,60,161,0,253,120.5,81,122.0,1,3,7,11,1,0,0,0,0,0,0,0,926.0,23.0,40.26,0,1,9,831
8594,58,3,0,50520.0,0,1,25,112,0,6,2.0,1,14.0,2,3,1,3,6,0,0,0,0,0,0,0,135.0,15.0,9.0,0,2,1,703
7059,53,2,1,80124.0,0,0,47,483,81,398,120.5,81,126.5,1,3,7,8,1,1,0,0,0,0,0,0,1495.0,20.0,74.75,1,2,6,554
2815,41,2,1,33183.0,1,0,46,7,5,39,17.0,15,37.0,2,4,0,3,7,0,0,0,0,0,0,0,120.0,16.0,7.5,0,3,2,676
2416,47,3,0,66582.0,0,0,83,789,25,420,16.0,38,0.0,1,2,8,9,1,0,0,0,0,0,0,0,1288.0,21.0,61.33,0,1,3,669
7999,61,3,1,75261.0,0,0,17,1239,17,413,23.0,34,17.0,1,5,6,5,2,0,1,1,0,0,0,1,1743.0,19.0,90.11875,2,2,4,983
9213,46,2,0,31880.0,1,0,13,4,1,5,2.0,0,3.0,1,1,0,2,8,0,0,0,0,0,0,0,15.0,12.0,1.25,0,2,10,1157
9697,65,2,1,53790.0,0,2,86,335,42,127,28.0,5,5.0,3,7,2,8,6,0,0,0,0,0,0,0,542.0,26.0,20.85,0,4,6,577
3916,45,3,1,49269.0,1,0,92,639,8,166,11.0,8,58.0,3,7,3,12,7,0,0,0,0,0,0,0,890.0,32.0,27.81,0,3,8,1234
2021,41,2,1,61456.0,0,1,47,563,76,384,84.0,81,89.0,4,6,10,13,4,0,0,0,0,0,0,0,1388.0,37.0,37.51,0,3,3,1010
1581,36,2,1,37406.0,1,0,18,2,0,8,2.0,2,3.0,1,1,0,2,8,0,0,0,0,0,0,1,17.0,12.0,1.42,0,3,10,813
564,35,3,1,56937.0,1,0,81,746,8,125,11.0,8,8.0,6,8,6,9,6,0,1,0,0,0,0,1,906.0,36.0,25.17,1,3,4,1363
6619,38,2,1,38415.0,1,1,91,22,1,13,4.0,0,4.0,2,1,0,3,7,0,0,0,0,0,0,0,44.0,13.0,3.38,0,4,2,1064
9081,28,2,0,20518.0,1,0,58,4,1,6,4.0,1,9.0,1,1,1,2,5,0,0,0,0,0,0,0,25.0,10.0,2.5,0,2,5,593
178,60,2,1,62503.0,0,1,40,478,0,193,110.0,75,117.0,4,8,3,11,5,0,0,0,0,0,0,0,973.0,31.0,31.39,0,3,2,1047
916,44,3,0,41644.0,1,1,67,20,3,4,2.0,0,2.0,2,1,0,3,3,0,0,0,0,0,0,0,31.0,9.0,3.44,0,3,9,483
5512,39,3,1,55842.0,0,1,19,451,0,39,0.0,4,24.0,1,7,1,8,5,0,0,0,0,0,0,0,518.0,22.0,23.55,0,3,5,588
8970,44,3,1,62010.0,0,1,93,371,22,39,6.0,0,92.0,4,6,2,7,5,0,0,0,0,0,0,0,530.0,24.0,22.08,0,3,10,1165
10581,39,2,1,41124.0,1,0,41,281,7,84,15.0,0,119.0,6,7,3,4,8,0,0,0,0,0,0,0,506.0,29.0,17.45,0,3,10,1157
5300,43,3,1,38961.0,1,0,60,19,7,19,0.0,1,24.0,1,2,1,2,7,0,0,0,0,0,0,0,70.0,13.0,5.38,0,3,12,732
5154,44,3,0,37760.0,1,0,54,26,3,13,2.0,10,0.0,1,2,0,3,6,0,0,0,0,0,0,0,54.0,12.0,4.5,0,2,11,784
8346,42,2,0,32233.0,1,0,26,138,15,35,25.0,11,72.0,2,6,2,2,9,1,0,0,0,0,0,1,296.0,21.0,14.1,1,2,8,1230
1676,41,2,1,43057.0,0,1,30,213,2,44,0.0,2,5.0,4,4,2,5,5,0,0,0,0,0,0,0,266.0,20.0,13.3,0,3,10,793
9286,56,3,1,83151.0,0,0,93,407,28,100,120.0,74,18.0,1,5,9,4,3,0,0,0,0,0,0,0,747.0,22.0,33.95,0,2,10,1178
2426,52,3,0,78825.0,0,0,35,483,74,114,120.5,37,18.0,1,5,10,13,3,0,0,0,0,0,0,1,895.0,32.0,27.97,0,1,9,1204
5172,40,3,1,65104.0,0,1,4,738,0,232,13.0,20,50.0,2,3,5,7,7,0,0,0,0,0,0,0,1053.0,24.0,43.88,0,3,11,778
5562,42,2,1,60093.0,0,1,92,502,12,109,16.0,6,90.0,2,7,2,10,6,0,0,0,0,0,0,0,735.0,27.0,27.22,0,3,6,919
3436,47,2,1,14045.0,1,0,24,11,0,5,2.0,1,1.0,1,1,0,3,7,0,0,0,0,0,0,0,20.0,12.0,1.67,0,3,1,705
3921,64,3,0,28457.0,0,0,96,24,1,108,29.0,29,14.0,1,4,1,4,8,0,0,0,0,0,0,0,205.0,18.0,11.39,0,1,10,1160
3403,58,3,1,78952.0,0,1,11,1170,19,556,99.0,76,126.5,2,2,5,12,6,0,0,0,0,0,0,0,2092.0,27.0,77.48,0,3,9,1194
22,40,2,0,46310.0,1,0,99,185,2,88,15.0,5,14.0,2,6,1,5,8,0,0,0,0,0,0,0,309.0,22.0,14.05,0,2,3,1390
10965,61,2,1,76005.0,0,0,72,983,20,389,120.5,50,40.0,1,3,5,13,6,0,0,0,1,0,0,0,1722.0,28.0,61.5,1,2,2,1043
9426,52,3,0,58308.0,0,1,77,691,0,69,10.0,0,126.5,4,2,6,3,8,0,0,0,0,0,0,0,900.0,23.0,39.13,0,2,12,761
6605,72,3,0,55614.0,0,0,85,504,13,131,8.0,0,26.0,1,9,4,6,7,0,1,0,0,0,0,0,682.0,27.0,25.26,1,1,11,765
3136,54,3,0,59432.0,0,1,88,317,25,265,25.0,19,12.0,3,5,3,11,5,0,0,0,0,0,0,0,663.0,27.0,24.56,0,2,4,993
8737,38,2,0,55563.0,0,1,22,29,1,9,2.0,0,2.0,1,2,0,3,3,0,0,0,0,0,0,0,43.0,9.0,4.78,0,2,5,607
11088,45,3,1,78642.0,0,1,83,1396,0,322,46.0,35,17.0,1,4,9,4,6,0,0,0,0,0,0,0,1816.0,24.0,75.67,0,3,4,985
716,67,3,1,67911.0,0,1,63,529,0,356,63.0,28,0.0,3,6,7,11,3,0,0,0,0,0,0,0,976.0,30.0,32.53,0,3,5,589
466,72,2,1,65275.0,0,0,9,388,14,218,91.0,14,21.0,1,4,3,13,2,0,0,0,0,0,0,0,746.0,23.0,32.43,0,2,3,1033
9135,66,2,1,27203.0,1,1,92,13,2,21,4.0,0,24.0,2,1,1,2,8,0,0,0,0,0,0,0,64.0,14.0,4.57,0,4,6,1302
10623,55,3,1,48330.0,0,1,2,28,0,4,0.0,0,0.0,1,1,0,3,5,0,0,0,0,0,0,0,32.0,10.0,3.2,0,3,11,777
8151,26,1,1,24279.0,0,0,6,16,36,21,20.0,62,108.0,1,4,1,3,8,0,0,0,0,0,0,0,263.0,17.0,15.47,0,2,12,1098
5140,31,3,1,64355.0,1,0,66,1047,0,140,67.0,38,126.5,2,4,3,12,8,0,0,0,0,0,0,0,1445.0,29.0,49.83,0,3,8,1225
10160,60,3,1,50943.0,0,1,49,31,0,7,2.0,0,6.0,1,1,0,3,5,0,0,0,0,0,0,0,46.0,10.0,4.6,0,3,6,924
4945,63,2,0,53653.0,0,0,29,815,10,239,28.0,10,108.0,2,10,4,12,6,0,0,0,0,0,0,0,1210.0,34.0,35.59,0,1,7,1269
10584,40,2,1,65665.0,0,1,77,225,81,387,106.0,36,29.0,1,5,10,8,3,0,0,0,0,0,0,0,945.0,27.0,35.0,0,3,2,1053
6071,27,2,0,81217.0,0,0,77,493,70,324,120.5,40,84.0,1,3,7,11,1,0,0,0,0,0,0,0,1157.0,23.0,50.3,0,1,7,896
3386,24,2,1,34935.0,0,0,71,34,4,66,3.0,10,20.0,1,2,1,4,7,0,0,0,0,0,0,0,137.0,15.0,9.13,0,2,6,924
8939,57,2,0,61250.0,0,1,49,382,81,65,60.0,26,59.0,6,5,2,12,5,0,0,0,0,0,0,0,730.0,30.0,24.33,0,2,12,1111
9925,35,3,1,39665.0,1,0,97,127,1,56,0.0,1,31.0,3,4,2,3,7,1,0,0,0,0,0,0,216.0,19.0,11.37,1,3,5,951
4320,37,2,0,60152.0,0,1,6,325,81,300,86.0,58,91.0,1,6,4,12,3,0,0,0,0,0,0,0,943.0,26.0,36.27,0,2,3,1009
5389,52,2,1,48920.0,0,2,93,238,17,68,8.0,10,6.0,3,6,2,5,7,0,1,0,0,0,0,0,347.0,23.0,15.09,1,4,10,803
6036,57,3,1,89120.0,0,0,78,1168,81,408,72.0,81,55.0,1,5,6,7,1,0,0,1,0,0,0,0,1924.0,20.0,90.11875,1,2,3,655
182,70,3,1,44124.0,0,1,62,284,0,55,0.0,6,52.0,4,6,2,5,8,0,0,0,0,0,0,0,397.0,25.0,15.88,0,3,11,787
203,41,3,0,81169.0,0,0,47,1288,20,556,80.0,61,27.0,1,5,7,9,2,0,0,0,0,0,0,0,2089.0,24.0,87.04,0,1,4,992
11025,55,2,1,36443.0,1,1,9,65,0,46,4.0,3,20.0,4,3,1,3,8,0,0,0,0,0,0,0,138.0,19.0,7.26,0,4,3,1035
10203,26,2,0,26095.0,1,0,77,11,7,9,3.0,1,11.0,1,1,0,3,7,0,0,0,0,0,0,0,42.0,12.0,3.5,0,2,6,915
4607,57,2,1,71367.0,0,0,24,227,23,389,42.0,21,75.0,1,4,5,7,2,0,0,0,0,0,0,0,777.0,19.0,40.89,0,2,8,861
3711,72,3,1,80184.0,0,0,19,1035,81,556,25.0,38,0.0,1,6,3,10,3,0,0,1,1,0,0,0,1902.0,23.0,82.7,2,2,1,728
3696,51,2,0,30630.0,1,1,67,27,1,12,2.0,0,10.0,2,2,0,3,7,0,0,0,0,0,0,0,52.0,14.0,3.71,0,3,1,704
2532,29,3,0,73454.0,0,0,95,982,73,351,56.0,14,126.5,1,2,4,6,5,1,0,0,0,0,0,0,1651.0,18.0,90.11875,1,1,1,728
9214,25,2,1,42691.0,0,0,48,179,2,64,38.0,17,58.0,1,5,1,6,5,0,0,0,0,0,0,0,358.0,18.0,19.89,0,2,8,868
4943,63,2,1,70503.0,0,0,73,1379,33,216,0.0,33,66.0,1,2,4,9,6,0,1,1,0,0,0,0,1727.0,22.0,78.5,2,2,9,1188
35,29,2,1,25545.0,1,0,35,32,1,64,16.0,12,85.0,3,2,2,3,6,0,0,0,0,0,0,1,210.0,16.0,13.12,0,3,8,1240
2258,30,2,1,32880.0,1,0,76,8,4,15,7.0,6,2.0,1,1,0,3,8,0,0,0,0,0,0,0,42.0,13.0,3.23,0,3,4,1359
4322,58,3,1,77863.0,0,0,20,881,38,319,16.0,25,12.0,1,4,5,10,2,0,0,0,0,0,0,0,1291.0,22.0,58.68,0,2,11,765
713,39,3,1,50353.0,0,0,72,141,15,153,67.0,31,35.0,1,4,4,6,3,0,0,0,0,0,0,0,442.0,18.0,24.56,0,2,8,513
4702,52,2,0,61839.0,0,0,20,1000,81,379,120.5,17,120.0,1,4,8,4,8,0,0,0,0,0,0,0,1895.0,25.0,75.8,0,1,12,1119
3281,56,3,1,49154.0,1,1,69,206,10,67,30.0,27,71.0,6,4,1,8,6,0,0,0,0,0,0,0,411.0,25.0,16.44,0,4,3,1026
702,41,3,0,47682.0,0,1,80,162,61,83,97.0,57,61.0,4,4,3,8,5,0,0,0,0,0,0,0,521.0,24.0,21.71,0,2,2,1050
2004,47,2,0,72679.0,0,1,65,619,54,260,120.5,54,54.0,1,4,7,5,1,0,0,0,0,0,0,0,1168.0,18.0,64.89,0,2,9,835
4769,39,3,1,57954.0,1,1,52,456,4,24,0.0,0,9.0,6,8,2,6,7,0,1,0,0,0,0,0,493.0,30.0,16.43,1,4,6,562
4437,54,2,1,65316.0,1,1,65,112,6,92,3.0,9,38.0,2,3,2,5,4,0,0,0,0,0,0,0,260.0,16.0,16.25,0,4,4,982
8724,34,2,0,28567.0,1,0,57,11,3,22,2.0,2,6.0,2,2,0,3,6,0,0,0,0,0,0,0,46.0,13.0,3.54,0,2,6,928
10741,65,3,1,47352.0,0,1,70,172,12,112,8.0,0,15.0,4,6,1,5,7,0,0,0,0,0,0,0,319.0,23.0,13.87,0,3,11,788
1991,49,2,1,44931.0,0,1,0,78,0,11,0.0,0,7.0,1,2,1,3,5,0,0,0,0,0,0,0,96.0,12.0,8.0,0,3,1,713
6931,49,2,0,76982.0,0,0,19,464,81,292,65.0,60,30.0,1,8,3,4,4,0,0,1,0,0,0,1,1062.0,20.0,53.1,1,1,2,685
11096,64,3,1,57247.0,0,1,50,99,4,32,37.0,54,6.0,2,2,1,7,2,0,0,0,0,0,0,0,232.0,14.0,16.57,0,3,8,876
304,35,3,0,22944.0,1,0,67,19,3,19,4.0,5,26.0,3,3,0,3,7,0,0,0,0,0,0,0,76.0,16.0,4.75,0,2,12,739
3665,39,3,1,25315.0,1,0,46,1,9,8,11.0,3,22.0,3,3,0,3,8,0,0,0,0,0,0,0,54.0,17.0,3.18,0,3,7,904
10591,47,2,0,43638.0,0,1,37,63,10,83,7.0,19,19.0,2,4,1,4,7,0,0,0,0,0,0,0,201.0,18.0,11.17,0,2,6,1302
5036,32,3,0,42710.0,1,0,38,252,3,42,4.0,3,102.0,2,4,5,3,6,0,0,0,0,0,0,0,406.0,20.0,20.3,0,2,11,1129
5547,34,3,1,84169.0,0,0,9,1478,19,403,0.0,19,0.0,1,7,6,6,3,0,1,1,0,0,0,1,1919.0,23.0,83.43,2,2,7,907
7822,40,2,1,54058.0,0,1,56,198,18,252,32.0,81,54.0,2,4,6,8,3,0,0,0,0,0,0,0,662.0,23.0,28.78,0,3,4,1000
8541,26,3,1,24683.0,1,0,98,8,4,10,6.0,7,6.0,2,2,0,4,5,0,0,0,0,0,0,0,41.0,13.0,3.15,0,3,8,516
10955,52,2,0,85620.0,0,0,68,416,46,556,60.0,81,46.0,1,3,6,4,1,0,0,0,0,0,0,1,1600.0,15.0,90.11875,0,1,7,549
4368,36,2,1,47850.0,1,0,72,42,7,43,20.0,12,10.0,1,3,0,4,6,0,0,0,0,0,0,0,134.0,14.0,9.57,0,3,3,1025
9671,48,2,1,19514.0,1,1,47,14,3,21,2.0,1,28.0,4,3,1,2,8,1,0,0,0,0,0,1,69.0,18.0,3.83,1,4,1,705
2256,43,3,1,27159.0,1,1,33,17,0,3,0.0,0,1.0,2,1,0,3,6,0,0,0,0,0,0,0,21.0,12.0,1.75,0,4,3,643
4279,53,3,0,39548.0,1,1,87,15,4,10,3.0,4,18.0,2,1,1,3,3,0,0,0,0,0,0,0,54.0,10.0,5.4,0,3,3,641
5371,27,2,0,21474.0,1,0,0,6,16,24,11.0,0,34.0,2,3,1,2,7,1,0,0,0,0,0,1,91.0,15.0,6.07,1,2,8,515
9240,45,3,0,60504.0,0,1,73,458,0,24,6.0,4,34.0,2,6,2,8,6,0,0,0,0,0,0,0,526.0,24.0,21.92,0,2,7,548
9460,53,2,1,22419.0,0,0,74,30,3,47,19.0,21,42.0,1,3,2,2,8,0,0,0,0,0,0,0,162.0,16.0,10.12,0,2,4,988
9504,67,3,1,81698.0,0,0,4,179,28,520,111.0,81,47.0,1,3,8,13,1,0,0,0,0,0,0,1,1008.0,26.0,38.77,0,2,6,934
8692,64,2,1,43462.0,1,1,50,90,17,97,15.0,6,15.0,6,4,1,5,8,0,0,0,0,0,0,0,240.0,24.0,10.0,0,4,12,1118
448,38,3,0,54880.0,1,0,57,308,81,137,102.0,45,118.0,2,6,2,11,5,0,0,0,0,0,0,0,795.0,26.0,30.58,0,2,1,1093
8314,34,2,1,79908.0,0,0,30,557,81,556,29.0,81,111.0,1,5,6,7,2,0,0,1,0,0,0,0,1772.0,21.0,84.38,1,2,5,972
8420,46,3,1,15315.0,0,0,27,7,4,13,15.0,8,17.0,2,2,0,4,5,0,0,0,0,0,0,0,64.0,13.0,4.92,0,2,3,1029
3174,57,2,1,87771.0,0,1,61,1492,38,287,50.0,57,33.0,1,5,10,4,6,0,1,1,1,1,0,1,1957.0,26.0,75.27,4,3,5,954
7685,38,2,1,33039.0,1,0,4,30,8,12,8.0,8,12.0,1,2,0,4,5,0,0,0,0,0,0,0,78.0,12.0,6.5,0,3,9,844
3179,36,2,0,81741.0,0,0,75,249,81,556,58.0,81,38.0,0,6,6,7,2,0,0,0,0,0,0,0,1572.0,21.0,74.86,0,1,6,929
9780,45,3,1,71499.0,0,1,12,465,25,132,120.5,0,37.0,2,8,3,13,4,0,0,0,0,0,0,0,795.0,30.0,26.5,0,3,6,920
10681,46,3,1,62466.0,0,1,13,129,81,259,120.5,81,83.0,5,6,3,12,4,0,0,0,0,0,0,0,889.0,30.0,29.63,0,3,1,716
10232,53,3,0,48799.0,0,1,9,174,18,81,28.0,6,24.0,3,3,2,7,3,0,0,0,0,0,0,0,331.0,18.0,18.39,0,2,5,965
4184,66,3,1,52157.0,0,1,48,189,2,29,3.0,2,40.0,2,3,2,5,4,0,0,0,0,0,0,0,265.0,16.0,16.56,0,3,7,544
9120,54,2,0,66565.0,0,1,80,747,10,161,65.0,40,42.0,4,4,2,9,8,0,0,0,0,0,0,0,1065.0,27.0,39.44,0,2,5,1329
891,65,3,1,29298.0,1,1,60,6,0,2,2.0,0,1.0,1,1,0,2,5,0,0,0,0,0,0,0,11.0,9.0,1.22,0,4,7,906
10381,37,2,0,47691.0,0,1,43,14,0,3,0.0,0,4.0,1,1,0,2,6,0,0,0,0,0,0,0,21.0,10.0,2.1,0,2,5,969
3525,46,2,1,38200.0,1,1,19,12,0,4,0.0,0,1.0,1,1,0,2,7,0,0,0,0,0,0,0,17.0,11.0,1.55,0,4,7,1268
6818,42,2,1,44989.0,0,1,26,98,0,106,49.0,10,106.0,5,5,1,5,6,0,0,0,0,0,0,0,369.0,22.0,16.77,0,3,12,1118
3526,48,3,1,38443.0,1,1,58,32,0,5,0.0,0,1.0,2,1,0,3,7,0,0,0,0,0,0,0,38.0,13.0,2.92,0,4,1,704
8181,38,3,0,38593.0,1,0,42,51,12,49,17.0,24,24.0,3,4,1,3,8,0,0,0,0,0,0,0,177.0,19.0,9.32,0,2,9,840
1029,46,3,1,64413.0,0,1,27,200,5,44,0.0,10,20.0,1,5,1,5,5,0,0,0,0,0,0,0,279.0,17.0,16.41,0,3,1,1088
7369,35,3,1,36959.0,1,0,56,25,6,25,6.0,0,0.0,2,2,0,3,8,0,0,0,0,0,0,0,62.0,15.0,4.13,0,3,2,1055
2574,39,3,1,61996.0,0,1,27,1050,12,144,0.0,0,24.0,3,6,4,8,5,0,1,0,1,1,0,1,1230.0,26.0,47.31,3,3,1,1065
8159,48,2,1,51287.0,1,1,10,117,0,22,13.0,0,30.0,3,4,1,3,7,0,0,0,0,0,0,0,182.0,18.0,10.11,0,4,1,727
1160,46,2,1,13260.0,1,1,48,9,4,17,10.0,2,7.0,4,3,0,3,8,0,0,0,0,0,0,0,49.0,18.0,2.72,0,4,8,861
10242,50,3,1,47472.0,1,1,39,56,0,11,0.0,0,8.0,2,2,0,4,5,0,0,0,0,0,0,0,75.0,13.0,5.77,0,4,9,837
5253,60,3,1,54603.0,1,1,85,145,13,46,17.0,2,4.0,6,4,2,4,7,0,0,0,0,0,0,0,227.0,23.0,9.87,0,4,9,846
5966,42,3,1,45207.0,1,1,64,203,0,10,0.0,0,2.0,5,3,1,6,6,0,1,0,0,0,0,0,215.0,21.0,10.24,1,4,10,1177
5314,65,2,1,40689.0,0,1,69,270,3,27,39.0,6,99.0,6,7,1,5,8,0,0,0,0,0,0,0,444.0,28.0,15.86,0,3,3,1019
5081,49,3,1,47821.0,1,1,54,9,0,16,6.0,6,10.0,1,1,0,3,8,0,0,0,0,0,0,0,47.0,13.0,3.62,0,4,10,803
5123,65,3,1,27450.0,0,0,57,37,12,23,8.0,11,52.0,1,2,1,3,7,0,0,0,0,0,0,0,143.0,14.0,10.21,0,2,4,991
5756,33,2,1,39453.0,1,0,64,46,0,7,0.0,0,2.0,2,2,0,3,6,0,0,0,0,0,0,0,55.0,13.0,4.23,0,3,3,668
8036,45,3,1,26850.0,1,1,10,31,1,13,7.0,2,9.0,4,2,1,4,4,0,0,0,0,0,0,0,63.0,15.0,4.2,0,4,4,623
9058,61,2,0,79800.0,0,0,65,1060,21,530,32.0,0,126.5,1,5,10,5,3,1,0,1,1,0,0,1,1867.0,25.0,74.68,3,1,9,1195
5057,55,3,1,61794.0,0,1,74,264,47,188,54.0,47,11.0,2,4,4,10,2,0,0,0,0,0,0,0,611.0,22.0,27.77,0,3,9,839
254,61,2,1,53863.0,0,1,4,399,4,30,6.0,4,30.0,3,7,1,7,7,0,1,0,0,0,0,0,473.0,25.0,18.92,1,3,5,594
4179,57,2,1,24221.0,0,0,94,8,9,9,2.0,5,22.0,1,1,1,3,4,0,0,0,0,0,0,0,55.0,10.0,5.5,0,2,8,864
3710,32,3,0,39684.0,1,0,41,19,0,35,6.0,4,17.0,2,2,1,2,7,0,0,0,0,0,1,1,81.0,14.0,5.79,0,2,12,1117
7627,41,3,1,92163.0,0,0,25,817,81,556,106.0,81,20.0,0,5,10,5,2,0,0,1,1,0,0,1,2086.0,23.0,90.11875,2,2,12,1115
4501,51,3,0,69882.0,0,0,94,292,81,556,120.5,81,126.5,1,3,7,9,1,0,0,0,0,0,0,0,1478.0,21.0,70.38,0,1,10,812
6424,39,2,1,33178.0,1,0,9,12,6,2,11.0,2,16.0,1,1,0,3,4,0,0,0,0,0,0,0,49.0,9.0,5.44,0,3,1,701
3075,44,3,1,59973.0,0,0,47,130,30,168,20.0,34,0.0,1,3,4,7,1,0,0,0,0,0,0,0,382.0,16.0,23.88,0,2,11,783
4992,41,3,1,17459.0,1,0,12,6,4,16,3.0,10,30.0,3,3,1,2,7,0,0,0,0,0,0,1,69.0,16.0,4.31,0,3,9,834
5252,47,2,0,23910.0,1,0,80,16,12,18,7.0,1,13.0,1,2,0,3,7,0,0,0,0,0,0,0,67.0,13.0,5.15,0,2,10,1162
7444,47,3,1,42169.0,1,1,20,19,0,9,0.0,0,2.0,2,1,0,3,8,0,0,0,0,0,0,0,30.0,14.0,2.14,0,4,10,804
6919,38,3,1,26224.0,1,0,39,4,7,15,13.0,9,15.0,3,2,1,3,6,0,0,0,0,0,0,0,63.0,15.0,4.2,0,3,4,1000
3537,35,2,1,31089.0,1,0,57,31,3,31,2.0,8,4.0,3,3,0,4,8,0,0,0,0,0,0,0,79.0,18.0,4.39,0,3,8,1232
10277,55,2,0,30081.0,0,1,27,36,0,2,0.0,0,4.0,1,1,0,3,7,0,0,0,0,0,0,0,42.0,12.0,3.5,0,2,2,1044
2453,56,2,1,62807.0,0,1,83,526,28,135,10.0,21,99.0,3,5,3,12,5,0,0,0,0,0,0,0,819.0,28.0,29.25,0,3,8,1218
7972,61,2,0,72906.0,0,0,79,400,32,519,71.0,75,54.0,1,3,4,9,1,0,0,0,0,0,0,0,1151.0,18.0,63.94,0,1,9,836
895,68,3,1,61467.0,0,2,69,410,16,114,0.0,5,49.0,3,5,2,10,5,0,0,0,0,0,0,0,594.0,25.0,23.76,0,4,9,1206
1177,50,3,1,49618.0,1,1,77,80,3,26,4.0,2,14.0,4,3,1,3,7,0,0,0,0,0,0,0,129.0,18.0,7.17,0,4,1,1070
7141,30,3,0,21888.0,1,0,15,88,10,46,2.0,3,64.0,4,5,1,2,10,0,0,0,0,0,0,1,213.0,22.0,9.68,0,2,12,1098
7232,43,2,0,42429.0,0,1,99,55,0,6,2.0,0,4.0,2,1,1,3,5,0,0,0,0,0,0,0,67.0,12.0,5.58,0,2,11,425
8477,60,2,0,26150.0,2,1,61,5,1,13,3.0,5,1.0,1,1,0,3,7,0,0,0,0,0,0,0,28.0,12.0,2.33,0,4,11,789
2457,41,1,1,30801.0,0,1,23,8,4,5,15.0,2,11.0,2,1,0,3,7,0,0,0,0,0,0,0,45.0,13.0,3.46,0,3,10,1162
988,51,2,1,81168.0,0,0,84,410,0,556,120.5,22,22.0,1,6,4,7,3,0,0,0,1,0,0,0,1193.0,21.0,56.81,1,2,7,545
7930,47,3,0,26877.0,0,0,74,101,13,76,20.0,18,40.0,2,3,1,6,6,0,0,0,0,0,0,0,268.0,18.0,14.89,0,1,8,865
4587,72,3,0,45006.0,0,0,90,162,25,53,16.0,0,10.0,1,3,1,7,3,0,0,0,0,0,0,0,266.0,15.0,17.73,0,1,7,897
6682,43,1,1,18978.0,1,0,41,2,8,1,4.0,7,15.0,1,1,0,3,8,0,0,0,0,0,0,0,37.0,13.0,2.85,0,3,11,1145
6222,49,2,1,22574.0,2,1,28,25,0,8,2.0,0,2.0,2,2,0,3,7,0,0,0,0,0,0,0,37.0,14.0,2.64,0,5,10,795
10299,47,3,0,48240.0,0,0,73,389,81,248,64.0,49,41.0,3,6,3,13,5,0,0,0,0,0,0,1,882.0,30.0,29.4,0,1,9,1207
3083,42,2,1,45837.0,1,1,88,215,13,87,17.0,17,24.0,5,6,2,5,7,0,0,0,0,0,0,0,373.0,25.0,14.92,0,4,7,889
8953,51,3,0,35791.0,2,1,94,27,0,5,0.0,0,3.0,2,1,0,3,8,0,0,0,0,0,0,0,35.0,14.0,2.5,0,4,6,940
1503,40,3,1,162397.0,1,1,31,85,1,16,2.0,1,2.0,0,0,0,1,1,0,0,0,0,0,0,0,107.0,2.0,53.5,0,4,3,1031
8650,38,2,0,54162.0,1,1,31,5,6,10,6.0,5,10.0,1,1,0,3,4,0,0,0,0,0,0,0,42.0,9.0,4.67,0,3,3,1019
10862,56,3,1,30522.0,0,1,6,179,8,83,19.0,11,26.0,5,1,2,9,2,0,0,0,0,0,0,0,326.0,19.0,17.16,0,3,8,1232
2782,55,3,1,54456.0,0,1,23,352,0,27,10.0,0,15.0,3,6,1,7,6,0,0,0,0,0,0,0,404.0,23.0,17.57,0,3,11,785
6941,45,2,0,31632.0,0,0,92,17,8,12,11.0,15,32.0,1,2,1,2,7,0,0,0,0,0,0,0,95.0,13.0,7.31,0,1,7,901
10972,67,2,0,72298.0,0,0,52,625,35,169,58.0,17,35.0,1,4,3,6,1,0,1,1,0,0,0,0,939.0,15.0,62.6,2,1,10,455
10708,38,3,0,36975.0,1,0,50,10,6,11,0.0,4,2.0,1,1,0,3,7,0,0,0,0,0,0,0,33.0,12.0,2.75,0,2,12,734
6583,61,3,1,72635.0,0,0,54,390,22,323,104.0,35,107.0,1,6,8,6,3,0,0,0,1,0,0,0,981.0,24.0,40.88,1,2,3,1031
